sample_id,scene_id,split,source_path,relative_path
0026408,LC08_043030_20190731,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026408\LC08_043030_20190731\all_bands.tif,0026408\LC08_043030_20190731\all_bands.tif
0026413,LC08_033035_20190709,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026413\LC08_033035_20190709\all_bands.tif,0026413\LC08_033035_20190709\all_bands.tif
0026418,LC08_036032_20190815,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026418\LC08_036032_20190815\all_bands.tif,0026418\LC08_036032_20190815\all_bands.tif
0026422,LC08_022032_20190712,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026422\LC08_022032_20190712\all_bands.tif,0026422\LC08_022032_20190712\all_bands.tif
0026423,LC08_028030_20190807,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026423\LC08_028030_20190807\all_bands.tif,0026423\LC08_028030_20190807\all_bands.tif
0026424,LC08_024030_20190827,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026424\LC08_024030_20190827\all_bands.tif,0026424\LC08_024030_20190827\all_bands.tif
0026425,LC08_046026_20190805,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026425\LC08_046026_20190805\all_bands.tif,0026425\LC08_046026_20190805\all_bands.tif
0026426,LC08_045028_20190729,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026426\LC08_045028_20190729\all_bands.tif,0026426\LC08_045028_20190729\all_bands.tif
0026427,LC08_025033_20190717,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026427\LC08_025033_20190717\all_bands.tif,0026427\LC08_025033_20190717\all_bands.tif
0026428,LC08_043032_20190731,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026428\LC08_043032_20190731\all_bands.tif,0026428\LC08_043032_20190731\all_bands.tif
0026429,LC08_028034_20190722,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026429\LC08_028034_20190722\all_bands.tif,0026429\LC08_028034_20190722\all_bands.tif
0026431,LC08_029028_20190830,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026431\LC08_029028_20190830\all_bands.tif,0026431\LC08_029028_20190830\all_bands.tif
0026432,LC08_046029_20190720,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026432\LC08_046029_20190720\all_bands.tif,0026432\LC08_046029_20190720\all_bands.tif
0026434,LC08_018036_20190817,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026434\LC08_018036_20190817\all_bands.tif,0026434\LC08_018036_20190817\all_bands.tif
0026437,LC08_038032_20190813,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026437\LC08_038032_20190813\all_bands.tif,0026437\LC08_038032_20190813\all_bands.tif
0026439,LC08_034030_20190716,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026439\LC08_034030_20190716\all_bands.tif,0026439\LC08_034030_20190716\all_bands.tif
0026441,LC08_037029_20190721,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026441\LC08_037029_20190721\all_bands.tif,0026441\LC08_037029_20190721\all_bands.tif
0026443,LC08_036031_20190815,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026443\LC08_036031_20190815\all_bands.tif,0026443\LC08_036031_20190815\all_bands.tif
0026445,LC08_022037_20190829,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026445\LC08_022037_20190829\all_bands.tif,0026445\LC08_022037_20190829\all_bands.tif
0026446,LC08_041034_20190818,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026446\LC08_041034_20190818\all_bands.tif,0026446\LC08_041034_20190818\all_bands.tif
0026447,LC08_037036_20190705,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026447\LC08_037036_20190705\all_bands.tif,0026447\LC08_037036_20190705\all_bands.tif
0026451,LC08_030034_20190720,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026451\LC08_030034_20190720\all_bands.tif,0026451\LC08_030034_20190720\all_bands.tif
0026453,LC08_026030_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026453\LC08_026030_20190724\all_bands.tif,0026453\LC08_026030_20190724\all_bands.tif
0026454,LC08_017041_20190826,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026454\LC08_017041_20190826\all_bands.tif,0026454\LC08_017041_20190826\all_bands.tif
0026455,LC08_044033_20190823,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026455\LC08_044033_20190823\all_bands.tif,0026455\LC08_044033_20190823\all_bands.tif
0026456,LC08_037032_20190705,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026456\LC08_037032_20190705\all_bands.tif,0026456\LC08_037032_20190705\all_bands.tif
0026457,LC08_030036_20190720,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026457\LC08_030036_20190720\all_bands.tif,0026457\LC08_030036_20190720\all_bands.tif
0026461,LC08_022039_20190829,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026461\LC08_022039_20190829\all_bands.tif,0026461\LC08_022039_20190829\all_bands.tif
0026463,LC08_014031_20190704,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026463\LC08_014031_20190704\all_bands.tif,0026463\LC08_014031_20190704\all_bands.tif
0026464,LC08_044034_20190706,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026464\LC08_044034_20190706\all_bands.tif,0026464\LC08_044034_20190706\all_bands.tif
0026465,LC08_025030_20190802,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026465\LC08_025030_20190802\all_bands.tif,0026465\LC08_025030_20190802\all_bands.tif
0026466,LC08_035027_20190808,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026466\LC08_035027_20190808\all_bands.tif,0026466\LC08_035027_20190808\all_bands.tif
0026467,LC08_041032_20190818,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026467\LC08_041032_20190818\all_bands.tif,0026467\LC08_041032_20190818\all_bands.tif
0026470,LC08_040033_20190811,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026470\LC08_040033_20190811\all_bands.tif,0026470\LC08_040033_20190811\all_bands.tif
0026472,LC08_038037_20190813,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026472\LC08_038037_20190813\all_bands.tif,0026472\LC08_038037_20190813\all_bands.tif
0026473,LC08_022032_20190712,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026473\LC08_022032_20190712\all_bands.tif,0026473\LC08_022032_20190712\all_bands.tif
0026475,LC08_031032_20190711,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026475\LC08_031032_20190711\all_bands.tif,0026475\LC08_031032_20190711\all_bands.tif
0026476,LC08_018035_20190817,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026476\LC08_018035_20190817\all_bands.tif,0026476\LC08_018035_20190817\all_bands.tif
0026478,LC08_033028_20190725,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026478\LC08_033028_20190725\all_bands.tif,0026478\LC08_033028_20190725\all_bands.tif
0026481,LC08_022038_20190829,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026481\LC08_022038_20190829\all_bands.tif,0026481\LC08_022038_20190829\all_bands.tif
0026482,LC08_017037_20190725,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026482\LC08_017037_20190725\all_bands.tif,0026482\LC08_017037_20190725\all_bands.tif
0026483,LC08_018035_20190817,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026483\LC08_018035_20190817\all_bands.tif,0026483\LC08_018035_20190817\all_bands.tif
0026486,LC08_027040_20190816,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026486\LC08_027040_20190816\all_bands.tif,0026486\LC08_027040_20190816\all_bands.tif
0026488,LC08_024028_20190827,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026488\LC08_024028_20190827\all_bands.tif,0026488\LC08_024028_20190827\all_bands.tif
0026490,LC08_029030_20190729,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026490\LC08_029030_20190729\all_bands.tif,0026490\LC08_029030_20190729\all_bands.tif
0026493,LC08_019030_20190723,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026493\LC08_019030_20190723\all_bands.tif,0026493\LC08_019030_20190723\all_bands.tif
0026495,LC08_026037_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026495\LC08_026037_20190724\all_bands.tif,0026495\LC08_026037_20190724\all_bands.tif
0026497,LC08_035032_20190723,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026497\LC08_035032_20190723\all_bands.tif,0026497\LC08_035032_20190723\all_bands.tif
0026500,LC08_026039_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026500\LC08_026039_20190724\all_bands.tif,0026500\LC08_026039_20190724\all_bands.tif
0026502,LC08_033031_20190709,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026502\LC08_033031_20190709\all_bands.tif,0026502\LC08_033031_20190709\all_bands.tif
0026503,LC08_031037_20190812,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026503\LC08_031037_20190812\all_bands.tif,0026503\LC08_031037_20190812\all_bands.tif
0026504,LC08_036030_20190714,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026504\LC08_036030_20190714\all_bands.tif,0026504\LC08_036030_20190714\all_bands.tif
0026506,LC08_020031_20190714,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026506\LC08_020031_20190714\all_bands.tif,0026506\LC08_020031_20190714\all_bands.tif
0026508,LC08_033036_20190709,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026508\LC08_033036_20190709\all_bands.tif,0026508\LC08_033036_20190709\all_bands.tif
0026511,LC08_036026_20190714,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026511\LC08_036026_20190714\all_bands.tif,0026511\LC08_036026_20190714\all_bands.tif
0026512,LC08_023037_20190820,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026512\LC08_023037_20190820\all_bands.tif,0026512\LC08_023037_20190820\all_bands.tif
0026514,LC08_016033_20190702,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026514\LC08_016033_20190702\all_bands.tif,0026514\LC08_016033_20190702\all_bands.tif
0026517,LC08_039037_20190820,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026517\LC08_039037_20190820\all_bands.tif,0026517\LC08_039037_20190820\all_bands.tif
0026518,LC08_024037_20190811,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026518\LC08_024037_20190811\all_bands.tif,0026518\LC08_024037_20190811\all_bands.tif
0026520,LC08_018038_20190716,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026520\LC08_018038_20190716\all_bands.tif,0026520\LC08_018038_20190716\all_bands.tif
0026522,LC08_027037_20190731,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026522\LC08_027037_20190731\all_bands.tif,0026522\LC08_027037_20190731\all_bands.tif
0026523,LC08_020031_20190714,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026523\LC08_020031_20190714\all_bands.tif,0026523\LC08_020031_20190714\all_bands.tif
0026524,LC08_032027_20190819,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026524\LC08_032027_20190819\all_bands.tif,0026524\LC08_032027_20190819\all_bands.tif
0026526,LC08_042035_20190825,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026526\LC08_042035_20190825\all_bands.tif,0026526\LC08_042035_20190825\all_bands.tif
0026527,LC08_028030_20190807,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026527\LC08_028030_20190807\all_bands.tif,0026527\LC08_028030_20190807\all_bands.tif
0026529,LC08_024038_20190726,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026529\LC08_024038_20190726\all_bands.tif,0026529\LC08_024038_20190726\all_bands.tif
0026530,LC08_044030_20190722,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026530\LC08_044030_20190722\all_bands.tif,0026530\LC08_044030_20190722\all_bands.tif
0026531,LC08_033037_20190826,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026531\LC08_033037_20190826\all_bands.tif,0026531\LC08_033037_20190826\all_bands.tif
0026533,LC08_028034_20190722,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026533\LC08_028034_20190722\all_bands.tif,0026533\LC08_028034_20190722\all_bands.tif
0026534,LC08_036029_20190714,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026534\LC08_036029_20190714\all_bands.tif,0026534\LC08_036029_20190714\all_bands.tif
0026536,LC08_032027_20190819,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026536\LC08_032027_20190819\all_bands.tif,0026536\LC08_032027_20190819\all_bands.tif
0026537,LC08_030038_20190720,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026537\LC08_030038_20190720\all_bands.tif,0026537\LC08_030038_20190720\all_bands.tif
0026538,LC08_032027_20190819,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026538\LC08_032027_20190819\all_bands.tif,0026538\LC08_032027_20190819\all_bands.tif
0026540,LC08_037035_20190705,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026540\LC08_037035_20190705\all_bands.tif,0026540\LC08_037035_20190705\all_bands.tif
0026541,LC08_028028_20190706,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026541\LC08_028028_20190706\all_bands.tif,0026541\LC08_028028_20190706\all_bands.tif
0026543,LC08_017035_20190725,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026543\LC08_017035_20190725\all_bands.tif,0026543\LC08_017035_20190725\all_bands.tif
0026544,LC08_039033_20190719,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026544\LC08_039033_20190719\all_bands.tif,0026544\LC08_039033_20190719\all_bands.tif
0026545,LC08_015036_20190727,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026545\LC08_015036_20190727\all_bands.tif,0026545\LC08_015036_20190727\all_bands.tif
0026546,LC08_040029_20190827,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026546\LC08_040029_20190827\all_bands.tif,0026546\LC08_040029_20190827\all_bands.tif
0026547,LC08_021037_20190705,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026547\LC08_021037_20190705\all_bands.tif,0026547\LC08_021037_20190705\all_bands.tif
0026548,LC08_031037_20190812,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026548\LC08_031037_20190812\all_bands.tif,0026548\LC08_031037_20190812\all_bands.tif
0026549,LC08_030026_20190805,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026549\LC08_030026_20190805\all_bands.tif,0026549\LC08_030026_20190805\all_bands.tif
0026550,LC08_041035_20190818,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026550\LC08_041035_20190818\all_bands.tif,0026550\LC08_041035_20190818\all_bands.tif
0026553,LC08_016030_20190803,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026553\LC08_016030_20190803\all_bands.tif,0026553\LC08_016030_20190803\all_bands.tif
0026554,LC08_023032_20190804,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026554\LC08_023032_20190804\all_bands.tif,0026554\LC08_023032_20190804\all_bands.tif
0026555,LC08_018037_20190817,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026555\LC08_018037_20190817\all_bands.tif,0026555\LC08_018037_20190817\all_bands.tif
0026558,LC08_022030_20190712,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026558\LC08_022030_20190712\all_bands.tif,0026558\LC08_022030_20190712\all_bands.tif
0026560,LC08_022029_20190712,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026560\LC08_022029_20190712\all_bands.tif,0026560\LC08_022029_20190712\all_bands.tif
0026561,LC08_041032_20190818,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026561\LC08_041032_20190818\all_bands.tif,0026561\LC08_041032_20190818\all_bands.tif
0026563,LC08_025031_20190802,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026563\LC08_025031_20190802\all_bands.tif,0026563\LC08_025031_20190802\all_bands.tif
0026566,LC08_039034_20190820,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026566\LC08_039034_20190820\all_bands.tif,0026566\LC08_039034_20190820\all_bands.tif
0026570,LC08_015042_20190828,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026570\LC08_015042_20190828\all_bands.tif,0026570\LC08_015042_20190828\all_bands.tif
0026572,LC08_040035_20190710,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026572\LC08_040035_20190710\all_bands.tif,0026572\LC08_040035_20190710\all_bands.tif
0026574,LC08_035033_20190723,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026574\LC08_035033_20190723\all_bands.tif,0026574\LC08_035033_20190723\all_bands.tif
0026576,LC08_031031_20190711,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026576\LC08_031031_20190711\all_bands.tif,0026576\LC08_031031_20190711\all_bands.tif
0026578,LC08_023035_20190820,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026578\LC08_023035_20190820\all_bands.tif,0026578\LC08_023035_20190820\all_bands.tif
0026585,LC08_026033_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026585\LC08_026033_20190724\all_bands.tif,0026585\LC08_026033_20190724\all_bands.tif
0026588,LC08_045031_20190814,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026588\LC08_045031_20190814\all_bands.tif,0026588\LC08_045031_20190814\all_bands.tif
0026589,LC08_033037_20190826,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026589\LC08_033037_20190826\all_bands.tif,0026589\LC08_033037_20190826\all_bands.tif
0026590,LC08_028030_20190807,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026590\LC08_028030_20190807\all_bands.tif,0026590\LC08_028030_20190807\all_bands.tif
0026592,LC08_035034_20190824,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026592\LC08_035034_20190824\all_bands.tif,0026592\LC08_035034_20190824\all_bands.tif
0026593,LC08_016036_20190702,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026593\LC08_016036_20190702\all_bands.tif,0026593\LC08_016036_20190702\all_bands.tif
0026596,LC08_023033_20190804,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026596\LC08_023033_20190804\all_bands.tif,0026596\LC08_023033_20190804\all_bands.tif
0026601,LC08_037037_20190705,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026601\LC08_037037_20190705\all_bands.tif,0026601\LC08_037037_20190705\all_bands.tif
0026602,LC08_036028_20190730,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0026602\LC08_036028_20190730\all_bands.tif,0026602\LC08_036028_20190730\all_bands.tif
